Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,73700.0,76000.0,73600.0,75700.0,75700.0,3134257
2019-02-21,75300.0,77200.0,74600.0,76700.0,76700.0,2874589
2019-02-22,75600.0,76700.0,75300.0,76700.0,76700.0,1882653
2019-02-25,77300.0,77600.0,74800.0,75400.0,75400.0,2865712
2019-02-26,75000.0,75900.0,74100.0,75200.0,75200.0,2483512
2019-02-27,75300.0,75700.0,73700.0,73700.0,73700.0,2864044
2019-02-28,72500.0,72600.0,69900.0,70000.0,70000.0,7869451
2019-03-04,70300.0,71400.0,69900.0,70100.0,70100.0,4931703
2019-03-05,68300.0,70000.0,68300.0,69700.0,69700.0,3465521
2019-03-06,68500.0,69600.0,67400.0,68100.0,68100.0,4958303
2019-03-07,67200.0,68900.0,67100.0,68100.0,68100.0,3402570
2019-03-08,67900.0,68200.0,66200.0,66700.0,66700.0,3571792
2019-03-11,67000.0,67800.0,66200.0,66600.0,66600.0,2869008
2019-03-12,67700.0,68600.0,67500.0,67700.0,67700.0,2753535
2019-03-13,67700.0,67800.0,65900.0,66800.0,66800.0,2851596
2019-03-14,67400.0,67400.0,66400.0,67300.0,67300.0,3107100
2019-03-15,67400.0,68700.0,66700.0,68100.0,68100.0,3645592
2019-03-18,69200.0,69300.0,67300.0,67800.0,67800.0,2158588
2019-03-19,67300.0,68000.0,66600.0,68000.0,68000.0,2285169
2019-03-20,68400.0,70600.0,67600.0,70500.0,70500.0,3642962
2019-03-21,73500.0,76000.0,72600.0,75900.0,75900.0,10030131
2019-03-22,78900.0,78900.0,75900.0,76100.0,76100.0,5286455
2019-03-25,73700.0,74200.0,72600.0,72900.0,72900.0,3752230
2019-03-26,72900.0,73300.0,71500.0,72700.0,72700.0,2987678
2019-03-27,71800.0,74100.0,71200.0,73400.0,73400.0,2744175
2019-03-28,72300.0,73600.0,71700.0,72300.0,72300.0,2774932
2019-03-29,72900.0,74900.0,72700.0,74200.0,74200.0,3214170
2019-04-01,75600.0,77100.0,75500.0,76600.0,76600.0,3579070
2019-04-02,77900.0,78000.0,76100.0,76400.0,76400.0,2719440
2019-04-03,76800.0,79900.0,76500.0,79900.0,79900.0,4674142
2019-04-04,80400.0,81400.0,77800.0,78400.0,78400.0,5436236
2019-04-05,78200.0,79300.0,77900.0,79000.0,79000.0,2191720
2019-04-08,78900.0,79200.0,77600.0,77900.0,77900.0,2663493
2019-04-09,77700.0,78700.0,77400.0,77800.0,77800.0,2322860
2019-04-10,76700.0,78800.0,76200.0,78600.0,78600.0,2689591
2019-04-11,79200.0,79500.0,78000.0,78400.0,78400.0,2614388
2019-04-12,77400.0,78800.0,77400.0,78100.0,78100.0,2317264
2019-04-15,79000.0,79900.0,78600.0,79700.0,79700.0,2019931
2019-04-16,79900.0,80800.0,79100.0,80400.0,80400.0,2206997
2019-04-17,81000.0,82300.0,80000.0,80200.0,80200.0,2886956
2019-04-18,80800.0,81200.0,78500.0,79200.0,79200.0,3295697
2019-04-19,80500.0,82400.0,80100.0,81800.0,81800.0,3040186
2019-04-22,81500.0,81800.0,79900.0,80500.0,80500.0,1887109
2019-04-23,81000.0,81800.0,80400.0,81000.0,81000.0,1779318
2019-04-24,81500.0,81500.0,77500.0,78500.0,78500.0,5318487
2019-04-25,78400.0,81500.0,78100.0,80200.0,80200.0,5586360
2019-04-26,78500.0,79900.0,77600.0,78600.0,78600.0,5183181
2019-04-29,78700.0,80100.0,78200.0,80000.0,80000.0,2987384
2019-04-30,79400.0,80700.0,78100.0,79000.0,79000.0,2960242
2019-05-02,79700.0,81200.0,79100.0,80700.0,80700.0,3092434
2019-05-03,81100.0,81300.0,80300.0,80400.0,80400.0,2481811
2019-05-07,79200.0,80400.0,78700.0,79900.0,79900.0,2700371
2019-05-08,78700.0,80500.0,78000.0,80300.0,80300.0,2731620
2019-05-09,79600.0,79700.0,75200.0,76000.0,76000.0,5939278
2019-05-10,76100.0,76700.0,73400.0,74400.0,74400.0,5702537
2019-05-13,73900.0,75000.0,72800.0,73500.0,73500.0,3062929
2019-05-14,72200.0,75100.0,71600.0,74600.0,74600.0,3712697
2019-05-15,74800.0,75100.0,73900.0,74500.0,74500.0,2056131
2019-05-16,74400.0,75100.0,71600.0,71900.0,71900.0,3467027
2019-05-17,72500.0,73300.0,71400.0,71600.0,71600.0,2412668
2019-05-20,71800.0,72800.0,70700.0,70900.0,70900.0,1970694
2019-05-21,70500.0,72200.0,69700.0,70300.0,70300.0,3893536
2019-05-22,71300.0,71300.0,68500.0,68900.0,68900.0,3128787
2019-05-23,68400.0,69100.0,67300.0,68000.0,68000.0,3108370
2019-05-24,67300.0,68600.0,67000.0,67600.0,67600.0,3339145
2019-05-27,67900.0,68200.0,66400.0,66900.0,66900.0,2214176
2019-05-28,67200.0,68300.0,65900.0,65900.0,65900.0,12052399
2019-05-29,65600.0,66700.0,64900.0,66100.0,66100.0,6056903
2019-05-30,66300.0,66900.0,65800.0,65900.0,65900.0,3023108
2019-05-31,65900.0,66900.0,64700.0,65300.0,65300.0,3191350
2019-06-03,65200.0,67200.0,64200.0,66600.0,66600.0,4020572
2019-06-04,66500.0,66700.0,65100.0,65100.0,65100.0,2892681
2019-06-05,66900.0,67600.0,64900.0,65100.0,65100.0,4832796
2019-06-07,65200.0,66000.0,64600.0,65400.0,65400.0,2355869
2019-06-10,66100.0,67000.0,65800.0,66800.0,66800.0,3091757
2019-06-11,66900.0,67800.0,66700.0,67200.0,67200.0,2429182
2019-06-12,66800.0,67100.0,65700.0,65700.0,65700.0,2437640
2019-06-13,64900.0,65100.0,63300.0,63500.0,63500.0,5947811
2019-06-14,63200.0,64000.0,62600.0,63100.0,63100.0,3686472
2019-06-17,62800.0,63800.0,62400.0,63700.0,63700.0,2435039
2019-06-18,63800.0,64200.0,63300.0,63400.0,63400.0,1549497
2019-06-19,65800.0,67300.0,65200.0,67200.0,67200.0,6230370
2019-06-20,67200.0,67400.0,66200.0,67300.0,67300.0,2773637
2019-06-21,67100.0,67300.0,65900.0,65900.0,65900.0,2403002
2019-06-24,65900.0,67400.0,65600.0,66900.0,66900.0,2164462
2019-06-25,66700.0,67400.0,66300.0,66700.0,66700.0,1873766
2019-06-26,68300.0,69600.0,67900.0,68900.0,68900.0,5024201
2019-06-27,70100.0,71600.0,69700.0,70200.0,70200.0,5361201
2019-06-28,70900.0,70900.0,68400.0,69500.0,69500.0,3117569
2019-07-01,71000.0,71000.0,69700.0,70000.0,70000.0,3538183
2019-07-02,69700.0,71700.0,69100.0,71400.0,71400.0,2495399
2019-07-03,71100.0,71700.0,69000.0,69100.0,69100.0,2790684
2019-07-04,69600.0,70700.0,69300.0,70200.0,70200.0,1503707
2019-07-05,70300.0,71000.0,68400.0,68400.0,68400.0,2043271
2019-07-08,66400.0,68000.0,66200.0,67400.0,67400.0,2202260
2019-07-09,68400.0,70500.0,67900.0,69800.0,69800.0,2912514
2019-07-10,71500.0,73400.0,71000.0,72900.0,72900.0,4346179
2019-07-11,74000.0,75500.0,74000.0,75500.0,75500.0,5111929
2019-07-12,75600.0,75800.0,74400.0,74700.0,74700.0,2638271
2019-07-15,74500.0,76500.0,74400.0,76200.0,76200.0,2122090
2019-07-16,74800.0,76500.0,74800.0,76100.0,76100.0,2450278
2019-07-17,74600.0,75200.0,74000.0,74600.0,74600.0,2805672
2019-07-18,74300.0,75200.0,73900.0,74700.0,74700.0,1902110
2019-07-19,75900.0,77000.0,75600.0,76800.0,76800.0,2635348
2019-07-22,77800.0,79200.0,77000.0,78400.0,78400.0,3213786
2019-07-23,79700.0,80700.0,78200.0,78800.0,78800.0,4814941
2019-07-24,78800.0,80200.0,77100.0,77600.0,77600.0,3562342
2019-07-25,79700.0,80400.0,77700.0,79200.0,79200.0,3963383
2019-07-26,78100.0,80300.0,78000.0,79800.0,79800.0,3095260
2019-07-29,79000.0,79400.0,76500.0,77000.0,77000.0,2616782
2019-07-30,78200.0,80000.0,77700.0,78900.0,78900.0,2371300
2019-07-31,78000.0,79100.0,75300.0,76900.0,76900.0,3712241
2019-08-01,75300.0,78700.0,75300.0,77700.0,77700.0,3397831
2019-08-02,75400.0,76800.0,74900.0,76100.0,76100.0,4845952
2019-08-05,75500.0,76000.0,74900.0,75400.0,75400.0,2889902
2019-08-06,73100.0,73900.0,71900.0,72000.0,72000.0,5008247
2019-08-07,72000.0,74300.0,72000.0,73300.0,73300.0,2692841
2019-08-08,73600.0,74500.0,72000.0,72300.0,72300.0,2943206
2019-08-09,73200.0,74100.0,72300.0,73300.0,73300.0,2100380
2019-08-12,73700.0,75000.0,73500.0,74500.0,74500.0,1254926
2019-08-13,74000.0,75100.0,73700.0,74500.0,74500.0,1304708
2019-08-14,77200.0,77900.0,76200.0,76900.0,76900.0,2561643
2019-08-16,75800.0,76400.0,75100.0,76400.0,76400.0,2015785
2019-08-19,77300.0,77500.0,74800.0,75100.0,75100.0,1591728
2019-08-20,75500.0,76600.0,75100.0,76400.0,76400.0,1694275
2019-08-21,75900.0,76900.0,75500.0,75800.0,75800.0,1898789
2019-08-22,75300.0,76000.0,73800.0,73800.0,73800.0,2309550
2019-08-23,73500.0,75200.0,73400.0,74400.0,74400.0,1695532
2019-08-26,72600.0,73000.0,71500.0,71800.0,71800.0,2645491
2019-08-27,72500.0,73700.0,72500.0,73000.0,73000.0,2512610
2019-08-28,73500.0,73700.0,72500.0,73300.0,73300.0,1380522
2019-08-29,73500.0,74100.0,72000.0,73300.0,73300.0,2050860
2019-08-30,74600.0,78000.0,74600.0,77400.0,77400.0,3839246
2019-09-02,77000.0,78200.0,76500.0,77600.0,77600.0,1431352
2019-09-03,77200.0,77600.0,76300.0,77000.0,77000.0,1611563
2019-09-04,77400.0,80000.0,77300.0,80000.0,80000.0,2723541
2019-09-05,81400.0,83000.0,81200.0,83000.0,83000.0,4068631
2019-09-06,84000.0,84000.0,81500.0,81900.0,81900.0,2418057
2019-09-09,83100.0,84600.0,82500.0,84300.0,84300.0,2642174
2019-09-10,84200.0,84200.0,82700.0,83100.0,83100.0,1761883
2019-09-11,83400.0,84300.0,81300.0,82600.0,82600.0,3650902
2019-09-16,81000.0,81000.0,79000.0,79500.0,79500.0,5174391
2019-09-17,80000.0,80400.0,79100.0,79400.0,79400.0,2538780
2019-09-18,80100.0,80600.0,79500.0,80200.0,80200.0,2706678
2019-09-19,80600.0,82700.0,80300.0,82700.0,82700.0,3612220
2019-09-20,82800.0,83400.0,82100.0,82200.0,82200.0,2447172
2019-09-23,81900.0,83300.0,81900.0,82800.0,82800.0,1413663
2019-09-24,82500.0,83500.0,81400.0,83400.0,83400.0,1662830
2019-09-25,82200.0,82800.0,81500.0,81900.0,81900.0,1644881
2019-09-26,83000.0,83500.0,82500.0,83300.0,83300.0,1734941
2019-09-27,80200.0,81500.0,80100.0,81400.0,81400.0,2625620
2019-09-30,80600.0,82900.0,80400.0,82200.0,82200.0,2442478
2019-10-01,81800.0,82500.0,81700.0,82000.0,82000.0,2370210
2019-10-02,81600.0,81600.0,79500.0,79500.0,79500.0,2188097
2019-10-04,78900.0,81300.0,78900.0,80300.0,80300.0,2430603
2019-10-07,80700.0,81700.0,79800.0,80300.0,80300.0,1229105
2019-10-08,80400.0,81100.0,79400.0,80900.0,80900.0,1816880
2019-10-10,78900.0,79600.0,78100.0,79000.0,79000.0,4389324
2019-10-11,79800.0,80500.0,79400.0,80000.0,80000.0,2186536
2019-10-14,82000.0,82300.0,80400.0,80500.0,80500.0,1972409
2019-10-15,80700.0,81700.0,80500.0,81200.0,81200.0,1518810
2019-10-16,82400.0,82700.0,81900.0,82400.0,82400.0,2436269
2019-10-17,82000.0,82200.0,80600.0,81000.0,81000.0,1713942
2019-10-18,81500.0,81700.0,77300.0,77400.0,77400.0,13625664
2019-10-21,77800.0,78400.0,77100.0,77500.0,77500.0,2096581
2019-10-22,78900.0,79300.0,78200.0,79100.0,79100.0,3453958
2019-10-23,78500.0,78600.0,77700.0,77700.0,77700.0,5373911
2019-10-24,79900.0,80100.0,78700.0,80000.0,80000.0,3076100
2019-10-25,82400.0,82900.0,81500.0,82900.0,82900.0,4229200
2019-10-28,83400.0,84000.0,82600.0,82900.0,82900.0,1977758
2019-10-29,84000.0,84000.0,82900.0,83000.0,83000.0,1645070
2019-10-30,83400.0,83400.0,81000.0,81500.0,81500.0,1927042
2019-10-31,81900.0,83400.0,81600.0,82000.0,82000.0,1978755
2019-11-01,82300.0,83200.0,81600.0,83100.0,83100.0,1848046
2019-11-04,84000.0,84900.0,83800.0,84700.0,84700.0,2182879
2019-11-05,85100.0,85400.0,84600.0,85100.0,85100.0,1953720
2019-11-06,84800.0,85200.0,83500.0,83500.0,83500.0,2127745
2019-11-07,83700.0,84300.0,82800.0,83600.0,83600.0,1594558
2019-11-08,84600.0,84600.0,82000.0,82300.0,82300.0,2074339
2019-11-11,82500.0,82500.0,80700.0,81300.0,81300.0,2174477
2019-11-12,81900.0,83200.0,81300.0,83200.0,83200.0,1555211
2019-11-13,83300.0,83600.0,82300.0,83400.0,83400.0,1370289
2019-11-15,84200.0,85200.0,83400.0,85200.0,85200.0,2394138
2019-11-18,86000.0,86500.0,84700.0,85500.0,85500.0,1827506
2019-11-19,85400.0,86000.0,84600.0,85300.0,85300.0,2260299
2019-11-20,84400.0,85200.0,82600.0,82700.0,82700.0,3315169
2019-11-21,81700.0,82500.0,80500.0,80900.0,80900.0,3346746
2019-11-22,80900.0,82100.0,80700.0,81700.0,81700.0,2089767
2019-11-25,82300.0,83300.0,81500.0,81700.0,81700.0,2602474
2019-11-26,82000.0,84100.0,82000.0,82300.0,82300.0,4521090
2019-11-27,82400.0,83200.0,82000.0,82700.0,82700.0,1326621
2019-11-28,83100.0,83800.0,82500.0,82800.0,82800.0,1413983
2019-11-29,82500.0,82800.0,80700.0,80900.0,80900.0,2139440
2019-12-02,80900.0,81800.0,80500.0,80500.0,80500.0,1945991
2019-12-03,78100.0,79300.0,77300.0,78700.0,78700.0,11657151
2019-12-04,78000.0,78100.0,76800.0,77700.0,77700.0,6164549
2019-12-05,79800.0,79900.0,78000.0,78800.0,78800.0,3667358
2019-12-06,79300.0,80800.0,79100.0,80600.0,80600.0,3054204
2019-12-09,81300.0,81800.0,80700.0,80700.0,80700.0,2290088
2019-12-10,79800.0,80900.0,79400.0,80700.0,80700.0,1831960
2019-12-11,80700.0,81000.0,80100.0,80600.0,80600.0,2009331
2019-12-12,82000.0,83500.0,82000.0,83400.0,83400.0,5247299
2019-12-13,87200.0,88200.0,85800.0,87900.0,87900.0,5831965
2019-12-16,87200.0,89400.0,87000.0,88600.0,88600.0,2652685
2019-12-17,91000.0,93800.0,90200.0,92800.0,92800.0,5070618
2019-12-18,93400.0,94500.0,91800.0,93000.0,93000.0,3434310
2019-12-19,95400.0,96400.0,93400.0,93600.0,93600.0,4938375
2019-12-20,94100.0,95100.0,93700.0,95000.0,95000.0,2791176
2019-12-23,95800.0,96200.0,94100.0,94600.0,94600.0,1720279
2019-12-24,95000.0,95600.0,93800.0,93800.0,93800.0,1464093
2019-12-26,94000.0,95100.0,93500.0,94800.0,94800.0,1559839
2019-12-27,94800.0,97000.0,94200.0,96000.0,96000.0,2229470
2019-12-30,95600.0,96300.0,94100.0,94100.0,94100.0,1862634
2020-01-02,96000.0,96200.0,94100.0,94700.0,94700.0,2342070
2020-01-03,96500.0,97900.0,94300.0,94500.0,94500.0,3021380
2020-01-06,93000.0,95300.0,92800.0,94300.0,94300.0,2577573
2020-01-07,94500.0,95400.0,94000.0,94000.0,94000.0,2489429
2020-01-08,96400.0,99500.0,95200.0,97400.0,97400.0,7014748
2020-01-09,98900.0,99000.0,97400.0,99000.0,99000.0,3586413
2020-01-10,99100.0,99700.0,97900.0,98900.0,98900.0,2867925
2020-01-13,99000.0,101000.0,98000.0,100500.0,100500.0,2242008
2020-01-14,101500.0,103500.0,99900.0,100500.0,100500.0,2913343
2020-01-15,99900.0,99900.0,98000.0,98200.0,98200.0,2745625
2020-01-16,97400.0,99400.0,97400.0,99200.0,99200.0,2824804
2020-01-17,100500.0,101500.0,98800.0,99000.0,99000.0,2246394
2020-01-20,100000.0,101000.0,99600.0,99900.0,99900.0,1781639
2020-01-21,100500.0,100500.0,99000.0,99300.0,99300.0,1483291
2020-01-22,99000.0,101000.0,99000.0,101000.0,101000.0,2257478
2020-01-23,101000.0,101000.0,98200.0,98700.0,98700.0,2780104
2020-01-28,95500.0,96900.0,95000.0,96300.0,96300.0,3630362
2020-01-29,96900.0,99000.0,96700.0,97900.0,97900.0,2741459
2020-01-30,97800.0,97800.0,93800.0,94000.0,94000.0,3223436
2020-01-31,94500.0,97500.0,93500.0,93500.0,93500.0,4597139
2020-02-03,91800.0,95600.0,91500.0,94700.0,94700.0,3725535
2020-02-04,94800.0,97500.0,94500.0,97100.0,97100.0,3169743
2020-02-05,99300.0,99300.0,96900.0,97700.0,97700.0,2911995
2020-02-06,98900.0,101000.0,98300.0,100500.0,100500.0,2861441
2020-02-07,100000.0,100500.0,98400.0,99300.0,99300.0,1827393
2020-02-10,98000.0,99200.0,97400.0,98800.0,98800.0,1825648
2020-02-11,99900.0,100500.0,99000.0,99800.0,99800.0,1820578
2020-02-12,100500.0,101000.0,99100.0,100000.0,100000.0,2616573
2020-02-13,101000.0,103500.0,100500.0,102000.0,102000.0,3519491
2020-02-14,101500.0,105000.0,101000.0,104500.0,104500.0,1893163
2020-02-17,104500.0,106000.0,103500.0,105000.0,105000.0,1190162
2020-02-18,104000.0,104500.0,101500.0,102000.0,102000.0,2789667
2020-02-19,102500.0,103500.0,101000.0,103500.0,103500.0,2315634
2020-02-20,104500.0,106000.0,102500.0,104000.0,104000.0,3093782
2020-02-21,101500.0,103500.0,101000.0,103000.0,103000.0,4064719
2020-02-24,100500.0,100500.0,98900.0,99500.0,99500.0,5550758
2020-02-25,97800.0,99100.0,96400.0,98000.0,98000.0,6594059
2020-02-26,95500.0,96100.0,94400.0,94600.0,94600.0,6405409
2020-02-27,94700.0,95300.0,92200.0,92800.0,92800.0,4644449
2020-02-28,91000.0,92200.0,87700.0,87900.0,87900.0,8171939
2020-03-02,90000.0,93100.0,88300.0,92100.0,92100.0,6382279
2020-03-03,95000.0,95100.0,92400.0,92800.0,92800.0,5573006
2020-03-04,91300.0,95000.0,91300.0,94300.0,94300.0,4984561
2020-03-05,95200.0,95900.0,93800.0,94900.0,94900.0,4028776
2020-03-06,93300.0,94300.0,92000.0,92600.0,92600.0,3281612
2020-03-09,92600.0,92600.0,92600.0,92600.0,92600.0,0
2020-03-10,86900.0,89400.0,86600.0,89100.0,89100.0,6579153
2020-03-11,88200.0,88500.0,85100.0,85500.0,85500.0,5226251
